PATRON#|Activity_Date|LOCATION|I_TYPE
1018068|10-06-2022|hjzx|1
1018068|10-06-2022|mjzx|1
1282500|10-06-2022|hven|29
1282500|10-06-2022|hfn|1
1018068|10-06-2022|hjx|1
1018068|10-06-2022|hjzfn|1
1018068|10-06-2022|mjzxn|1
1018068|10-06-2022|mjzxn|1
1018068|10-06-2022|hjzxn|1
1018068|10-06-2022|hjzxn|1
1018068|10-06-2022|hjzxn|1
1018068|10-06-2022|hjzxn|1
1018068|10-06-2022|hjzxn|1
1018068|10-06-2022|hjzxn|1
1186392|10-06-2022|cx|1
1186392|10-06-2022|cx|1
1018068|10-06-2022|mjzxn|1
1018068|10-06-2022|hjzxn|1
1018068|10-06-2022|hjzxn|1
1252162|10-06-2022|hf|1
1252162|10-06-2022|hf|1
1252162|10-06-2022|hf|1
1252162|10-06-2022|hf|1
1050965|10-06-2022|mscin|1
1049148|10-06-2022|mx|1
1049148|10-06-2022|mx|1
1049148|10-06-2022|hx|1
1049148|10-06-2022|hx|1
1018068|10-06-2022|hjzxn|1
1018068|10-06-2022|hjzxn|1
1187395|10-06-2022|cf|1
1310671|10-06-2022|cmyn|1
1209389|10-06-2022|cjf|1
1209389|10-06-2022|cjf|1
1423106|10-06-2022|cx|1
1423106|10-06-2022|hjp|1
1423106|10-06-2022|hjnd|101
1423106|10-06-2022|hjnd|101
1188985|10-06-2022|mltf|1
1188985|10-06-2022|hf|1
1400611|10-06-2022|mf|1
1426135|10-06-2022|mf|1
1426135|10-06-2022|mf|1
1245156|10-06-2022|cfn|1
1087620|10-06-2022|hf|1
1087620|10-06-2022|hf|1
1087620|10-06-2022|cxn|1
1087620|10-06-2022|hltf|1
1412883|10-06-2022|cjp|101
1048667|10-06-2022|cf|1
1048667|10-06-2022|mfn|1
1412883|10-06-2022|cjxn|1
1412883|10-06-2022|cjxn|1
1412883|10-06-2022|cjpn|101
1375055|10-06-2022|hsci|1
1084433|10-06-2022|cf|1
1084433|10-06-2022|cltf|1
1084433|10-06-2022|cltf|1
1368853|10-06-2022|mjk|7
1368853|10-06-2022|mjk|7
1368853|10-06-2022|mjp|1
1141987|10-06-2022|mjld|31
1141987|10-06-2022|mjsf|36
1141987|10-06-2022|mjsf|36
1141987|10-06-2022|mjsf|36
1141987|10-06-2022|mjf|1
1141987|10-06-2022|hjf|1
1141987|10-06-2022|hjf|1
1141987|10-06-2022|mjf|1
1141987|10-06-2022|mjf|1
1141987|10-06-2022|mjf|1
1227367|10-06-2022|cf|1
1227367|10-06-2022|cf|1
1227367|10-06-2022|cf|1
1227367|10-06-2022|cf|1
1425396|10-06-2022|hjg|1
1425396|10-06-2022|hjx|1
1425396|10-06-2022|hjx|1
1008165|10-06-2022|mf|1
1308264|10-06-2022|zxn|1
1421215|10-06-2022|mltf|1
1246161|10-06-2022|mjef|1
1246161|10-06-2022|mjpn|1
1246161|10-06-2022|mjp|1
1246161|10-06-2022|mjpf|2
1118441|10-06-2022|cve|29
1376663|10-06-2022|mf|1
1393608|10-06-2022|cjpbb|1
1134224|10-06-2022|hsf|4
1393608|10-06-2022|cjp|1
1393608|10-06-2022|mjx|1
1393608|10-06-2022|mjp|1
1393608|10-06-2022|mjp|1
1393608|10-06-2022|mjp|1
1352657|10-06-2022|cjpbb|1
1352657|10-06-2022|mjp|1
1352657|10-06-2022|mjp|1
1352657|10-06-2022|cjp|1
1352657|10-06-2022|hjp|23
1307277|10-06-2022|cjp|1
1307277|10-06-2022|hjpbb|23
1027834|10-06-2022|hmyn|1
1027834|10-06-2022|mxn|1
1027834|10-06-2022|myaf|1
1055118|10-06-2022|mx|1
1055118|10-06-2022|cx|1
1055118|10-06-2022|mx|1
1286230|10-06-2022|cjmy|1
1019429|10-06-2022|cltfn|1
1019429|10-06-2022|cfn|1
1242128|10-06-2022|hjx|1
1365253|10-06-2022|mb|1
1384429|10-06-2022|cf|1
1384429|10-06-2022|cf|1
1306118|10-06-2022|cx|1
1217612|10-06-2022|mx|1
1322894|10-06-2022|cscin|1
1322894|10-06-2022|mfn|1
1316483|10-06-2022|cf|1
1316483|10-06-2022|cx|1
1316483|10-06-2022|hf|1
1268420|10-06-2022|mf|1
1268420|10-06-2022|hf|1
1268420|10-06-2022|hf|1
1268420|10-06-2022|hf|1
1421288|10-06-2022|cjfn|1
1421288|10-06-2022|mjf|1
1421288|10-06-2022|cjf|1
1360612|10-06-2022|msfn|4
1360612|10-06-2022|msfn|4
1360612|10-06-2022|hsfn|4
1360612|10-06-2022|hsfn|4
1404387|10-06-2022|mmyn|1
1027834|10-06-2022|hfn|1
1027834|10-06-2022|hfn|1
1349609|10-06-2022|cyafn|1
1056862|10-06-2022|cmy|1
1056862|10-06-2022|cmy|1
1056862|10-06-2022|hmy|1
1056862|10-06-2022|cmy|1
1329609|10-06-2022|mjf|1
1383869|10-06-2022|mjzf|1
1019429|10-06-2022|hmy|1
1192756|10-06-2022|hfn|1
1192756|10-06-2022|cfn|1
1369825|10-06-2022|cscin|1
1369825|10-06-2022|cscin|1
1199067|10-06-2022|hmyn|1
1402268|10-06-2022|cf|1
1402268|10-06-2022|hf|1
1402268|10-06-2022|cfn|1
1199067|10-06-2022|hmy|1
1199067|10-06-2022|hmy|1
1391349|10-06-2022|mx|1
1391349|10-06-2022|msf|4
1391349|10-06-2022|msfn|4
1309050|10-06-2022|mfn|1
1309050|10-06-2022|mjf|1
1309050|10-06-2022|mjf|1
1309050|10-06-2022|mfn|1
1050761|10-06-2022|mx|1
1050761|10-06-2022|hx|1
1173821|10-06-2022|hjp|1
1173821|10-06-2022|hjp|1
1173821|10-06-2022|hjp|1
1173821|10-06-2022|hjp|1
1173821|10-06-2022|hjp|1
1173821|10-06-2022|hjp|1
1173821|10-06-2022|hjp|1
1203064|10-06-2022|cb|1
1203064|10-06-2022|cx|1
1173821|10-06-2022|hjp|1
1203064|10-06-2022|cx|1
1203064|10-06-2022|cx|1
1203064|10-06-2022|cx|1
1203064|10-06-2022|cjb|1
1203064|10-06-2022|mjb|1
1189553|10-06-2022|hjf|1
1189553|10-06-2022|hjp|1
1203064|10-06-2022|cjb|1
1203064|10-06-2022|cjb|1
1203064|10-06-2022|cjb|1
1203064|10-06-2022|cjb|1
1203064|10-06-2022|cjb|1
1203064|10-06-2022|cjb|1
1203064|10-06-2022|cjb|1
1203064|10-06-2022|cjx|1
1203064|10-06-2022|hjb|1
1203064|10-06-2022|cjb|1
1203064|10-06-2022|cjx|1
1203064|10-06-2022|cjx|1
1203064|10-06-2022|cjx|1
1203064|10-06-2022|cjx|1
1203064|10-06-2022|hjx|1
1203064|10-06-2022|cjx|1
1131769|10-06-2022|mf|1
1131769|10-06-2022|mf|1
1131769|10-06-2022|hc|1
1131769|10-06-2022|mf|1
1131769|10-06-2022|mf|1
1131769|10-06-2022|mx|1
1131769|10-06-2022|mx|1
1131769|10-06-2022|mx|1
1426271|10-06-2022|mjef|1
1131769|10-06-2022|mx|1
1424394|10-06-2022|mx|1
1424394|10-06-2022|mx|1
1424394|10-06-2022|mx|1
1424394|10-06-2022|mx|1
1424394|10-06-2022|mx|1
1424394|10-06-2022|mx|1
1350994|10-06-2022|myaf|1
1315610|10-06-2022|mjp|1
1280390|10-06-2022|mjp|1
1184592|10-06-2022|mxn|1
1081775|10-06-2022|cmyn|1
1081775|10-06-2022|mxn|1
1188985|10-06-2022|hpbmy|1
1188985|10-06-2022|cmy|1
1222027|10-06-2022|msci|1
1188985|10-06-2022|cf|1
1236955|10-06-2022|mve|29
1350160|10-06-2022|cf|1
1350160|10-06-2022|cf|1
1234871|10-06-2022|cven|22
1234871|10-06-2022|cx|1
1146791|10-06-2022|mjzf|1
1146791|10-06-2022|hjnd|101
1146791|10-06-2022|mjf|1
1146791|10-06-2022|mjf|1
1146791|10-06-2022|mjb|1
1146791|10-06-2022|mjx|1
1146791|10-06-2022|mjx|1
1146791|10-06-2022|mjx|1
1146791|10-06-2022|mjp|1
1146791|10-06-2022|mjx|1
1146791|10-06-2022|mjp|1
1146791|10-06-2022|mjx|1
1425623|10-06-2022|mf|1
1054955|10-06-2022|zscin|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjf|1
1261862|10-06-2022|cjf|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjf|1
1261862|10-06-2022|mjg|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjg|1
1261862|10-06-2022|cjsf|4
1261862|10-06-2022|cjsf|4
1261862|10-06-2022|cjsf|7
1261862|10-06-2022|cjve|22
1261862|10-06-2022|cjsf|4
1261862|10-06-2022|cjsf|4
1261862|10-06-2022|cjsf|4
1323930|10-06-2022|mf|1
1323930|10-06-2022|hve|29
1261862|10-06-2022|cjsf|4
1261862|10-06-2022|cjp|1
1261862|10-06-2022|cjp|1
1261862|10-06-2022|cjp|1
1261862|10-06-2022|cjp|1
1261862|10-06-2022|cjp|1
1050136|10-06-2022|hmy|1
1050136|10-06-2022|cmy|1
1050136|10-06-2022|hmy|1
1209465|10-06-2022|cc|1
1056374|10-06-2022|hf|1
1056374|10-06-2022|hmy|1
1120210|10-06-2022|hx|1
1120210|10-06-2022|hx|1
1120210|10-06-2022|hx|1
1120210|10-06-2022|hx|1
1148710|10-06-2022|mmy|1
1054603|10-06-2022|hf|1
1343239|10-06-2022|cve|22
1343239|10-06-2022|hve|22
1343239|10-06-2022|hve|22
1343239|10-06-2022|hve|22
1343239|10-06-2022|hve|22
1343239|10-06-2022|mve|22
1343239|10-06-2022|cve|22
1343239|10-06-2022|mve|22
1343239|10-06-2022|hve|22
1416893|10-06-2022|hfn|1
1390639|10-06-2022|mx|1
1390639|10-06-2022|mx|1
1025044|10-06-2022|mve|30
1390639|10-06-2022|mx|101
1401414|10-06-2022|cve|38
1390639|10-06-2022|mxn|1
1312719|10-06-2022|mjzxn|1
1312719|10-06-2022|mjp|1
1312719|10-06-2022|cjp|1
1312719|10-06-2022|mjpbb|23
1312719|10-06-2022|mjp|1
1312719|10-06-2022|mx|1
1357534|10-06-2022|cjx|1
1006279|10-06-2022|mfn|1
1006279|10-06-2022|cf|1
1006279|10-06-2022|mx|1
1336355|10-06-2022|mjf|1
1336456|10-06-2022|cf|1
1378159|10-06-2022|mjvx|22
1186512|10-06-2022|h3|30
1119298|10-06-2022|mven|22
1119298|10-06-2022|hve|22
1336355|10-06-2022|mjmy|1
1119298|10-06-2022|hve|22
1336355|10-06-2022|mjld|31
1336355|10-06-2022|mjld|31
1325021|10-06-2022|cx|1
1399040|10-06-2022|mjnd|101
1399040|10-06-2022|mjp|23
1399040|10-06-2022|mjx|23
1399040|10-06-2022|mf|1
1399040|10-06-2022|mjnd|101
1399040|10-06-2022|mjnd|101
1399040|10-06-2022|mjp|23
1399040|10-06-2022|mjf|1
1399040|10-06-2022|mjpbb|23
1256901|10-06-2022|mx|1
1256901|10-06-2022|cfn|1
1256901|10-06-2022|mx|1
1046632|10-06-2022|cjf|1
1046632|10-06-2022|cjf|1
1046632|10-06-2022|mjf|1
1046632|10-06-2022|cx|1
1046632|10-06-2022|cx|1
1046632|10-06-2022|cx|1
1380574|10-06-2022|mve|29
1380574|10-06-2022|mven|22
1380574|10-06-2022|mmy|1
1424490|10-06-2022|cf|1
1323816|10-06-2022|hf|1
1312851|10-06-2022|mf|1
1312851|10-06-2022|mf|1
1312851|10-06-2022|mf|1
1083071|10-06-2022|hjzf|1
1083071|10-06-2022|hjp|1
1083071|10-06-2022|mjzf|1
1083071|10-06-2022|hjzf|1
1413827|10-06-2022|mjp|1
1083071|10-06-2022|hjzfn|1
1083071|10-06-2022|hjzfn|1
1083071|10-06-2022|hjzfn|1
1083071|10-06-2022|hjzfn|1
1058106|10-06-2022|msci|1
1083071|10-06-2022|hjpn|1
1347355|10-06-2022|cb|1
1347355|10-06-2022|cfn|1
1098522|10-06-2022|mx|1
1098522|10-06-2022|mx|1
1098522|10-06-2022|mx|1
1098522|10-06-2022|mx|1
1053626|10-06-2022|m3|30
1336355|10-06-2022|myax|1
1336355|10-06-2022|myaf|1
1336355|10-06-2022|myaf|1
1336355|10-06-2022|myax|1
1336355|10-06-2022|myax|1
1074258|10-06-2022|mmy|1
1074258|10-06-2022|hmy|1
1378956|10-06-2022|hfn|1
1378956|10-06-2022|cjpbb|1
1378956|10-06-2022|myaf|1
1378956|10-06-2022|cjpbb|1
1378956|10-06-2022|cyaf|1
1074258|10-06-2022|mmy|1
1413827|10-06-2022|cjpn|1
1401618|10-06-2022|mx|1
1401618|10-06-2022|csci|1
1420123|10-06-2022|msci|1
1373855|10-06-2022|c3|30
1373855|10-06-2022|cve|29
1373855|10-06-2022|z3|30
1373855|10-06-2022|cven|22
1297301|10-06-2022|cf|1
1297301|10-06-2022|hxn|1
1093836|10-06-2022|mven|29
1265775|10-06-2022|mmyn|1
1057925|10-06-2022|cjpn|1
1057925|10-06-2022|mbn|1
1057925|10-06-2022|cltf|1
1422230|10-06-2022|cx|1
1422230|10-06-2022|cf|1
1131466|10-06-2022|cxn|1
1303854|10-06-2022|cf|1
1072821|10-06-2022|mfn|1
1377271|10-06-2022|mf|1
1093836|10-06-2022|m3|30
1066630|10-06-2022|hf|1
1343535|10-06-2022|mven|29
1343535|10-06-2022|mve|22
1343535|10-06-2022|mven|22
1343535|10-06-2022|mvxn|22
1336101|10-06-2022|msci|1
1343535|10-06-2022|z3|30
1054758|10-06-2022|m3|30
1401231|10-06-2022|hmy|1
1401231|10-06-2022|mpbmy|1
1052290|10-06-2022|csf|4
1357534|10-06-2022|cx|1
1190294|10-06-2022|mve|22
1190294|10-06-2022|mve|22
1190294|10-06-2022|z3|30
1190294|10-06-2022|mve|22
1351115|10-06-2022|cmyn|1
1369280|10-06-2022|m3|30
1369280|10-06-2022|mltfn|1
1369280|10-06-2022|cmy|1
1369280|10-06-2022|mf|1
1153552|10-06-2022|cf|1
1153552|10-06-2022|cf|1
1057138|10-06-2022|mf|1
1121388|10-06-2022|cyaf|1
1352450|10-06-2022|cf|1
1352450|10-06-2022|cf|1
1235254|10-06-2022|mx|1
1004221|10-06-2022|cx|1
1004221|10-06-2022|cx|1
1339246|10-06-2022|cjg|1
1339246|10-06-2022|cfn|1
1211445|10-06-2022|mbn|1
1202711|10-06-2022|mf|1
1420082|10-06-2022|mjf|1
1050994|10-06-2022|hx|1
1377011|10-06-2022|hjg|1
1377011|10-06-2022|hjg|1
1377011|10-06-2022|hjg|1
1377011|10-06-2022|hjg|1
1143035|10-06-2022|mfn|1
1143035|10-06-2022|mxn|1
1285889|10-06-2022|mve|29
1143035|10-06-2022|myaf|1
1143035|10-06-2022|mf|1
1143035|10-06-2022|mx|1
1143035|10-06-2022|hscin|1
1143035|10-06-2022|mx|1
1143035|10-06-2022|mf|1
1143035|10-06-2022|mfn|1
1143035|10-06-2022|mfn|1
1143035|10-06-2022|m3|30
1143035|10-06-2022|mxn|1
1268120|10-06-2022|hmag|9
1268120|10-06-2022|hmag|9
1268660|10-06-2022|mx|1
1268660|10-06-2022|hxn|1
1268120|10-06-2022|hve|22
1268120|10-06-2022|hve|29
1268660|10-06-2022|hjp|1
1268120|10-06-2022|hf|1
1403686|10-06-2022|cx|1
1060850|10-06-2022|mven|29
1048551|10-06-2022|cmyn|1
1048551|10-06-2022|cmy|1
1048551|10-06-2022|cmyn|1
1420083|10-06-2022|mx|1
1420083|10-06-2022|mx|1
1426272|10-06-2022|myax|1
1225283|10-06-2022|mjzf|1
1115135|10-06-2022|mjve|22
1115135|10-06-2022|mf|1
1058289|10-06-2022|cf|1
1058289|10-06-2022|mfn|1
1058289|10-06-2022|cfn|1
1227280|10-06-2022|m3|30
1227280|10-06-2022|m3|30
1034973|10-06-2022|cyaf|1
1227280|10-06-2022|m3|30
1227280|10-06-2022|m3|30
1227280|10-06-2022|mf|1
1227280|10-06-2022|mx|1
1227280|10-06-2022|mf|1
1185993|10-06-2022|mjf|1
1185993|10-06-2022|myag|1
1185993|10-06-2022|myag|1
1053272|10-06-2022|hmy|1
1053272|10-06-2022|mmy|1
1053272|10-06-2022|hf|1
1053272|10-06-2022|hmy|1
1053272|10-06-2022|hf|1
1341786|10-06-2022|cf|1
1340027|10-06-2022|cf|1
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|129
1311118|10-06-2022|hvx|129
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1394541|10-06-2022|cx|1
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1364758|10-06-2022|cf|1
1311118|10-06-2022|hvx|122
1392570|10-06-2022|mfn|1
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1056520|10-06-2022|cc|1
1256967|10-06-2022|cb|1
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1136577|10-06-2022|hve|22
1136577|10-06-2022|hve|22
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|129
1311118|10-06-2022|hvx|129
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1367763|10-06-2022|hjb|1
1367763|10-06-2022|hjp|1
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1423449|10-06-2022|hsci|1
1423449|10-06-2022|hf|1
1423449|10-06-2022|cf|1
1311118|10-06-2022|hvx|122
1311118|10-06-2022|hvx|122
1425896|10-06-2022|hjnd|101
1425896|10-06-2022|hjnd|101
1425896|10-06-2022|hjnd|101
1337925|10-06-2022|mjg|1
1331092|10-06-2022|hx|101
1331092|10-06-2022|hx|101
1054843|10-06-2022|mltf|1
1054843|10-06-2022|cmy|1
1054843|10-06-2022|cltf|1
1055432|10-06-2022|mxn|1
1314952|10-06-2022|mf|1
1314952|10-06-2022|mf|1
1278682|10-06-2022|mjf|1
1289852|10-06-2022|mf|1
1004221|10-06-2022|mx|1
1004221|10-06-2022|hx|101
1004221|10-06-2022|hx|1
1004221|10-06-2022|hx|1
1004221|10-06-2022|hx|1
1004221|10-06-2022|hx|1
1231042|10-06-2022|cf|1
1120893|10-06-2022|mf|1
1372247|10-06-2022|hx|1
1372247|10-06-2022|mos|1
1372247|10-06-2022|hx|1
1372247|10-06-2022|mos|1
1372247|10-06-2022|hx|1
1372247|10-06-2022|hos|1
1372247|10-06-2022|hx|1
1372247|10-06-2022|hx|1
1372247|10-06-2022|hxn|1
1372247|10-06-2022|hx|1
1372247|10-06-2022|hx|1
1372247|10-06-2022|hx|1
1372247|10-06-2022|hx|1
1372247|10-06-2022|hx|1
1423627|10-06-2022|hven|29
1050903|10-06-2022|hg|41
1313342|10-06-2022|cx|1
1313342|10-06-2022|mx|1
1050903|10-06-2022|mve|39
1050903|10-06-2022|msxn|4
1049069|10-06-2022|hf|1
1049069|10-06-2022|hf|1
1421897|10-06-2022|cjzf|1
1421897|10-06-2022|cjzf|1
1421897|10-06-2022|cjzf|1
1421897|10-06-2022|cjzf|1
1421897|10-06-2022|cjzf|1
1421897|10-06-2022|cjzf|1
1421897|10-06-2022|cjzf|1
1421897|10-06-2022|cjzf|1
1312799|10-06-2022|cyag|1
1312799|10-06-2022|cyag|1
1312799|10-06-2022|cyag|1
1312799|10-06-2022|cyag|1
1312799|10-06-2022|cyag|1
1312799|10-06-2022|cyag|1
1312799|10-06-2022|cyag|1
1312799|10-06-2022|cf|1
1312799|10-06-2022|cf|1
1376114|10-06-2022|mxn|1
1376114|10-06-2022|cfn|1
1285277|10-06-2022|cjp|1
1285277|10-06-2022|cjg|1
1285277|10-06-2022|cjg|1
1285277|10-06-2022|cjp|101
1285277|10-06-2022|cjp|101
1413827|10-06-2022|mjpn|1
1287153|10-06-2022|hltfn|1
1324778|10-06-2022|c3|30
1324778|10-06-2022|cx|1
1324778|10-06-2022|hyaf|1
1146165|10-06-2022|cmyn|1
1146165|10-06-2022|c3|30
1146165|10-06-2022|c3|30
1146165|10-06-2022|cf|1
1387267|10-06-2022|hsci|1
1387267|10-06-2022|msci|1
1387267|10-06-2022|hsci|1
1399216|10-06-2022|hjp|1
1049572|10-06-2022|m3|30
1049572|10-06-2022|mvxn|22
1049572|10-06-2022|z3|30
1049572|10-06-2022|mven|22
1072309|10-06-2022|mf|1
1357110|10-06-2022|mf|1
1357110|10-06-2022|mf|1
1394622|10-06-2022|mpbr|1
1394622|10-06-2022|mpbr|1
1394622|10-06-2022|mpbr|1
1057494|10-06-2022|msci|1
1057494|10-06-2022|hx|1
1399216|10-06-2022|hg|50
1175098|10-06-2022|cf|1
1175098|10-06-2022|cfn|1
1175098|10-06-2022|cf|1
1175098|10-06-2022|cbn|1
1399215|10-06-2022|mmyn|1
1399215|10-06-2022|hf|1
1424966|10-06-2022|hjx|1
1424966|10-06-2022|mos|1
1310007|10-06-2022|cx|1
1310007|10-06-2022|mfn|1
1378386|10-06-2022|cfn|1
1374169|10-06-2022|zx|1
1374169|10-06-2022|hx|1
1223447|10-06-2022|hf|1
1223447|10-06-2022|hf|1
1323779|10-06-2022|mx|1
1220001|10-06-2022|cltf|1
1177230|10-06-2022|cf|1
1177230|10-06-2022|cf|1
1334533|10-06-2022|cf|1
1405019|10-06-2022|cx|1
1405019|10-06-2022|cx|1
1296962|10-06-2022|mjpn|1
1296962|10-06-2022|hjp|1
1104971|10-06-2022|cx|1
1104971|10-06-2022|cf|1
1186646|10-06-2022|mbn|1
1164750|10-06-2022|hf|1
1164750|10-06-2022|h3|30
1374880|10-06-2022|cjf|1
1309324|10-06-2022|mven|29
1068345|10-06-2022|mf|1
1251877|10-06-2022|mve|22
1251877|10-06-2022|hltxn|1
1251877|10-06-2022|hltxn|1
1338713|10-06-2022|myaf|1
1174344|10-06-2022|cjf|1
1174344|10-06-2022|cjf|1
1174344|10-06-2022|cjf|1
1174344|10-06-2022|cjp|23
1174344|10-06-2022|cjp|23
1174344|10-06-2022|cjpbb|23
1174344|10-06-2022|cjp|23
1174344|10-06-2022|cjg|1
1174344|10-06-2022|cjg|1
1276776|10-06-2022|cfn|1
1174344|10-06-2022|cjf|1
1174344|10-06-2022|mjpbb|23
1235533|10-06-2022|mven|29
1235533|10-06-2022|mven|22
1235533|10-06-2022|cven|29
1235533|10-06-2022|mven|22
1235533|10-06-2022|mf|1
1227228|10-06-2022|hjf|1
1227228|10-06-2022|hjf|1
1319509|10-06-2022|mjven|22
1319509|10-06-2022|cjve|22
1000429|10-06-2022|hx|1
1323779|10-06-2022|hx|1
1404093|10-06-2022|cf|1
1404093|10-06-2022|cf|1
1092154|10-06-2022|mfn|1
1426278|10-06-2022|msci|1
1426278|10-06-2022|msci|1
1426278|10-06-2022|msci|1
1372435|10-06-2022|hxn|1
1052185|10-06-2022|mpbr|1
1052185|10-06-2022|mmy|1
1052185|10-06-2022|m3|30
1403131|10-06-2022|hx|1
1403131|10-06-2022|hx|1
1369039|10-06-2022|hf|1
1369039|10-06-2022|h3|30
1369039|10-06-2022|hmy|1
1369039|10-06-2022|hmy|1
1369039|10-06-2022|hmag|9
1405236|10-06-2022|mmy|1
1389494|10-06-2022|cx|1
1425171|10-06-2022|cxn|1
1053206|10-06-2022|mbn|1
1089933|10-06-2022|hx|1
1089933|10-06-2022|hx|1
1089933|10-06-2022|hf|1
1015552|10-06-2022|mf|1
1015552|10-06-2022|mpbr|1
1015552|10-06-2022|mf|1
1301551|10-06-2022|mjpn|1
1301551|10-06-2022|mjpn|1
1301551|10-06-2022|mjpn|1
1301551|10-06-2022|mjpn|1
1301551|10-06-2022|mjp|1
1413993|10-06-2022|hb|1
1301551|10-06-2022|mjpn|1
1099009|10-06-2022|mfn|1
1301551|10-06-2022|mjp|1
1301551|10-06-2022|mjpn|1
1301551|10-06-2022|mjp|1
1301551|10-06-2022|mjp|23
1301551|10-06-2022|mjp|23
1301551|10-06-2022|mjp|23
1301551|10-06-2022|mjp|23
1301551|10-06-2022|mjpn|1
1301551|10-06-2022|mjpn|1
1263532|10-06-2022|mjpn|1
1263532|10-06-2022|mjf|1
1263532|10-06-2022|mxn|1
1263532|10-06-2022|mjf|1
1263532|10-06-2022|mjf|1
1214333|10-06-2022|hx|1
1263532|10-06-2022|hjp|23
1263532|10-06-2022|mjp|23
1291759|10-06-2022|cx|1
1291759|10-06-2022|cx|1
1263532|10-06-2022|mjzf|23
1291759|10-06-2022|cx|1
1291759|10-06-2022|cx|1
1291759|10-06-2022|cx|1
1291759|10-06-2022|cx|1
1291759|10-06-2022|cjsf|4
1034313|10-06-2022|mfn|1
1053868|10-06-2022|cfn|1
1053868|10-06-2022|cf|1
1349169|10-06-2022|mjpbb|23
1349169|10-06-2022|mjpbb|23
1349169|10-06-2022|mjsf|4
1349169|10-06-2022|hjpn|1
1345729|10-06-2022|mjnd|101
1349169|10-06-2022|hjpn|1
1349169|10-06-2022|hjpn|1
1034313|10-06-2022|c3|30
1345729|10-06-2022|mjp|1
1345729|10-06-2022|mjp|1
1345729|10-06-2022|mjp|1
1349169|10-06-2022|mjnd|101
1349169|10-06-2022|cjp|23
1349169|10-06-2022|hjxf|1
1349169|10-06-2022|hjnd|101
1345729|10-06-2022|mjnd|101
1345729|10-06-2022|mjnd|101
1345729|10-06-2022|mjnd|101
1349169|10-06-2022|hjp|1
1349169|10-06-2022|hjpn|1
1345729|10-06-2022|mjf|1
1345729|10-06-2022|mjf|1
1345729|10-06-2022|mjf|1
1349169|10-06-2022|mjve|22
1349169|10-06-2022|mjp|23
1349169|10-06-2022|hjnd|101
1349169|10-06-2022|cjp|23
1345729|10-06-2022|mjpn|1
1345729|10-06-2022|mjp|1
1345729|10-06-2022|mjnd|101
1345729|10-06-2022|mjnd|101
1345729|10-06-2022|mjf|1
1345729|10-06-2022|mjf|1
1086513|10-06-2022|c3|30
1086513|10-06-2022|cltf|1
1086513|10-06-2022|mxn|1
1349169|10-06-2022|mjp|23
1345729|10-06-2022|mjx|1
1345729|10-06-2022|cjx|1
1244574|10-06-2022|hf|1
1345729|10-06-2022|mjx|1
1244574|10-06-2022|hmy|1
1345729|10-06-2022|mjf|1
1345729|10-06-2022|mjx|1
1345729|10-06-2022|mjf|1
1356826|10-06-2022|hx|1
1336845|10-06-2022|cjzf|1
1336845|10-06-2022|cjp|1
1336845|10-06-2022|cejz|1
1336845|10-06-2022|cjzf|1
1336845|10-06-2022|cjzf|1
1057195|10-06-2022|cfn|1
1051656|10-06-2022|hfn|1
1051656|10-06-2022|mven|29
1047603|10-06-2022|cfn|1
1341294|10-06-2022|cyax|1
1341294|10-06-2022|cjx|1
1341294|10-06-2022|cjx|1
1220838|10-06-2022|hxn|1
1220838|10-06-2022|mfn|1
1220838|10-06-2022|cfn|1
1220838|10-06-2022|mfn|1
1220838|10-06-2022|mfn|1
1327243|10-06-2022|hf|1
1327243|10-06-2022|hf|1
1306183|10-06-2022|mmy|1
1076008|10-06-2022|mx|1
1076008|10-06-2022|mx|1
1009866|10-06-2022|hven|22
1009866|10-06-2022|cbn|1
1009866|10-06-2022|hsx|4
1076008|10-06-2022|mx|1
1076008|10-06-2022|mx|1
1076008|10-06-2022|mx|1
1191942|10-06-2022|hfn|1
1191942|10-06-2022|mf|1
1191942|10-06-2022|mfn|1
1191942|10-06-2022|mfn|1
1191942|10-06-2022|mf|1
1257555|10-06-2022|cjp|1
1257555|10-06-2022|cjp|1
1257555|10-06-2022|cjp|1
1257555|10-06-2022|cjp|1
